"Index","KrakenXrpUsd.Open","KrakenXrpUsd.High","KrakenXrpUsd.Low","KrakenXrpUsd.Close","KrakenXrpUsd.Volume","KrakenXrpUsd.Adjusted"
2017-07-31T00:00:00.000Z,0.16468,0.16480,0.16250,0.16361,561099.45582916,0.16361
2017-07-31T04:00:00.000Z,0.16350,0.16549,0.16101,0.16350,391180.59776313,0.16350
2017-07-31T08:00:00.000Z,0.16350,0.16553,0.16100,0.16111,1157889.56606204,0.16111
2017-07-31T12:00:00.000Z,0.16131,0.16379,0.15830,0.16259,1044618.19965568,0.16259
2017-07-31T16:00:00.000Z,0.16152,0.16950,0.16110,0.16850,1043049.18893282,0.16850
2017-07-31T20:00:00.000Z,0.16850,0.16889,0.16510,0.16510,527973.78637815,0.16510
2017-08-01T00:00:00.000Z,0.16529,0.16969,0.16500,0.16799,729701.30625331,0.16799
2017-08-01T04:00:00.000Z,0.16798,0.17366,0.16790,0.17030,2030745.21644301,0.17030
2017-08-01T08:00:00.000Z,0.17240,0.17244,0.16399,0.16550,1380082.11176289,0.16550
2017-08-01T12:00:00.000Z,0.16702,0.18300,0.16400,0.16780,2632886.44431568,0.16780
2017-08-01T16:00:00.000Z,0.16759,0.18077,0.16643,0.17918,1790433.20400800,0.17918
2017-08-01T20:00:00.000Z,0.17910,0.18500,0.17458,0.17740,2002436.57910705,0.17740
2017-08-02T00:00:00.000Z,0.17760,0.18067,0.17342,0.17783,587725.32966295,0.17783
2017-08-02T04:00:00.000Z,0.17756,0.17897,0.17396,0.17594,743999.94069408,0.17594
2017-08-02T08:00:00.000Z,0.17604,0.17841,0.17469,0.17670,1410724.18510247,0.17670
2017-08-02T12:00:00.000Z,0.17669,0.17700,0.16740,0.17031,2439288.77814628,0.17031
2017-08-02T16:00:00.000Z,0.17031,0.17553,0.17021,0.17500,1388143.64295296,0.17500
2017-08-02T20:00:00.000Z,0.17468,0.17537,0.17100,0.17191,696464.83396797,0.17191
2017-08-03T00:00:00.000Z,0.17118,0.17308,0.17000,0.17041,1173866.31109862,0.17041
2017-08-03T04:00:00.000Z,0.17105,0.17250,0.16950,0.17207,516065.62723076,0.17207
2017-08-03T08:00:00.000Z,0.17249,0.17423,0.17153,0.17322,698153.87305085,0.17322
2017-08-03T12:00:00.000Z,0.17315,0.17559,0.17299,0.17543,626326.90689559,0.17543
2017-08-03T16:00:00.000Z,0.17542,0.17600,0.17204,0.17432,658469.44490987,0.17432
2017-08-03T20:00:00.000Z,0.17482,0.17774,0.17462,0.17500,999134.19193666,0.17500
2017-08-04T00:00:00.000Z,0.17500,0.17700,0.17190,0.17499,958239.12545607,0.17499
2017-08-04T04:00:00.000Z,0.17549,0.17740,0.17436,0.17632,946833.37799925,0.17632
2017-08-04T08:00:00.000Z,0.17582,0.17630,0.17300,0.17448,809151.62378105,0.17448
2017-08-04T12:00:00.000Z,0.17448,0.17600,0.17230,0.17300,1018817.13874771,0.17300
2017-08-04T16:00:00.000Z,0.17313,0.17600,0.17200,0.17468,862586.52315228,0.17468
2017-08-04T20:00:00.000Z,0.17470,0.17589,0.17200,0.17446,753008.29425048,0.17446
2017-08-05T00:00:00.000Z,0.17436,0.17595,0.17199,0.17480,1381154.24130553,0.17480
2017-08-05T04:00:00.000Z,0.17480,0.18000,0.17469,0.17740,1511067.34772114,0.17740
2017-08-05T08:00:00.000Z,0.17740,0.17979,0.17700,0.17810,1178025.10624277,0.17810
2017-08-05T12:00:00.000Z,0.17810,0.18999,0.17756,0.18759,2777456.27866115,0.18759
2017-08-05T16:00:00.000Z,0.18770,0.19499,0.18545,0.18800,3021889.45326040,0.18800
2017-08-05T20:00:00.000Z,0.18801,0.18999,0.18200,0.18494,1901328.63810485,0.18494
2017-08-06T00:00:00.000Z,0.18420,0.19036,0.18200,0.18658,1143946.32416815,0.18658
2017-08-06T04:00:00.000Z,0.18659,0.19138,0.18500,0.18500,1402312.37003887,0.18500
2017-08-06T08:00:00.000Z,0.18570,0.18650,0.18300,0.18519,544887.77456216,0.18519
2017-08-06T12:00:00.000Z,0.18509,0.18698,0.18353,0.18543,495962.15987591,0.18543
2017-08-06T16:00:00.000Z,0.18553,0.18553,0.17900,0.18147,2926906.62427990,0.18147
2017-08-06T20:00:00.000Z,0.18110,0.18299,0.18000,0.18106,501142.15691670,0.18106
2017-08-07T00:00:00.000Z,0.18095,0.18200,0.17787,0.18118,1240114.00748818,0.18118
2017-08-07T04:00:00.000Z,0.18116,0.18199,0.17889,0.18069,620745.32550811,0.18069
2017-08-07T08:00:00.000Z,0.18039,0.18098,0.17651,0.17933,1658445.04975417,0.17933
2017-08-07T12:00:00.000Z,0.17904,0.18270,0.17800,0.18222,1369114.11663570,0.18222
2017-08-07T16:00:00.000Z,0.18190,0.18190,0.17820,0.17935,961065.41461717,0.17935
2017-08-07T20:00:00.000Z,0.17935,0.18099,0.17715,0.17849,893184.89312698,0.17849
2017-08-08T00:00:00.000Z,0.17889,0.18053,0.17700,0.17887,1563362.24781639,0.17887
2017-08-08T04:00:00.000Z,0.17812,0.18131,0.17759,0.18000,805635.94925021,0.18000
2017-08-08T08:00:00.000Z,0.17999,0.18094,0.17710,0.17800,1515556.02586692,0.17800
2017-08-08T12:00:00.000Z,0.17810,0.19650,0.17762,0.18556,4122218.63249074,0.18556
2017-08-08T16:00:00.000Z,0.18694,0.18780,0.18000,0.18742,1260466.12463775,0.18742
2017-08-08T20:00:00.000Z,0.18740,0.19790,0.18662,0.19785,1893407.43275828,0.19785
2017-08-09T00:00:00.000Z,0.19629,0.19750,0.18800,0.19374,1548882.32218760,0.19374
2017-08-09T04:00:00.000Z,0.19335,0.19400,0.19052,0.19130,1032007.99500596,0.19130
2017-08-09T08:00:00.000Z,0.19199,0.19200,0.18368,0.18440,1559316.85838574,0.18440
2017-08-09T12:00:00.000Z,0.18440,0.18899,0.18340,0.18380,1236953.10431277,0.18380
2017-08-09T16:00:00.000Z,0.18498,0.18798,0.18350,0.18696,767051.90937689,0.18696
2017-08-09T20:00:00.000Z,0.18691,0.18786,0.18455,0.18700,1060739.90763327,0.18700
2017-08-10T00:00:00.000Z,0.18700,0.18700,0.18310,0.18421,666462.46840210,0.18421
2017-08-10T04:00:00.000Z,0.18400,0.18429,0.18148,0.18249,763213.93984957,0.18249
2017-08-10T08:00:00.000Z,0.18152,0.18694,0.18152,0.18576,784783.80453920,0.18576
2017-08-10T12:00:00.000Z,0.18576,0.18593,0.18206,0.18499,1039672.64661215,0.18499
2017-08-10T16:00:00.000Z,0.18500,0.18618,0.18400,0.18517,690379.71186350,0.18517
2017-08-10T20:00:00.000Z,0.18517,0.18518,0.18219,0.18318,820732.45347539,0.18318
2017-08-11T00:00:00.000Z,0.18315,0.18399,0.18000,0.18340,1805645.51505050,0.18340
2017-08-11T04:00:00.000Z,0.18360,0.18800,0.18213,0.18291,1327086.21317581,0.18291
2017-08-11T08:00:00.000Z,0.18342,0.18342,0.17900,0.18000,1060612.89228495,0.18000
2017-08-11T12:00:00.000Z,0.18010,0.18113,0.17607,0.17774,1212106.79033707,0.17774
2017-08-11T16:00:00.000Z,0.17761,0.18099,0.17650,0.17850,1149377.75350895,0.17850
2017-08-11T20:00:00.000Z,0.17849,0.18150,0.17619,0.17920,746277.24667692,0.17920
2017-08-12T00:00:00.000Z,0.17920,0.18380,0.17911,0.18068,709694.91479259,0.18068
2017-08-12T04:00:00.000Z,0.18066,0.18173,0.17690,0.17901,1603007.14569668,0.17901
2017-08-12T08:00:00.000Z,0.17821,0.17989,0.17610,0.17744,744094.55456205,0.17744
2017-08-12T12:00:00.000Z,0.17734,0.18000,0.17500,0.17500,2345571.26085090,0.17500
2017-08-12T16:00:00.000Z,0.17506,0.17678,0.17200,0.17500,1741780.82891004,0.17500
2017-08-12T20:00:00.000Z,0.17470,0.17673,0.17155,0.17204,1197789.67209537,0.17204
2017-08-13T00:00:00.000Z,0.17203,0.17463,0.15800,0.16811,3393873.29016982,0.16811
2017-08-13T04:00:00.000Z,0.16979,0.17220,0.16600,0.17071,2810769.12659168,0.17071
2017-08-13T08:00:00.000Z,0.16604,0.17500,0.16296,0.16340,941834.82725075,0.16340
2017-08-13T12:00:00.000Z,0.16398,0.16920,0.16300,0.16742,786893.48071648,0.16742
2017-08-13T16:00:00.000Z,0.16742,0.17099,0.16610,0.16703,1014816.84239701,0.16703
2017-08-13T20:00:00.000Z,0.16730,0.16996,0.16358,0.16652,1295587.05777365,0.16652
2017-08-14T00:00:00.000Z,0.16651,0.18050,0.16511,0.17494,2517806.47667467,0.17494
2017-08-14T04:00:00.000Z,0.17495,0.17876,0.17096,0.17325,982362.98923649,0.17325
2017-08-14T08:00:00.000Z,0.17325,0.17382,0.16850,0.16904,768149.10576923,0.16904
2017-08-14T12:00:00.000Z,0.16961,0.17249,0.16530,0.16800,986092.06172592,0.16800
2017-08-14T16:00:00.000Z,0.16800,0.17122,0.16509,0.16890,885395.30472977,0.16890
2017-08-14T20:00:00.000Z,0.16870,0.16982,0.16600,0.16887,718552.78276040,0.16887
2017-08-15T00:00:00.000Z,0.16887,0.16936,0.16239,0.16354,2510844.06770617,0.16354
2017-08-15T04:00:00.000Z,0.16498,0.16807,0.16223,0.16548,1584908.41605480,0.16548
2017-08-15T08:00:00.000Z,0.16525,0.16587,0.15880,0.15944,1768732.52037313,0.15944
2017-08-15T12:00:00.000Z,0.15997,0.16269,0.15376,0.15782,2304500.97528598,0.15782
2017-08-15T16:00:00.000Z,0.15716,0.16000,0.15543,0.15641,867119.12346424,0.15641
2017-08-15T20:00:00.000Z,0.15625,0.15900,0.15397,0.15899,1061690.90643663,0.15899
2017-08-16T00:00:00.000Z,0.15834,0.15989,0.15320,0.15470,1185734.47722909,0.15470
2017-08-16T04:00:00.000Z,0.15472,0.15493,0.15000,0.15270,1118942.94698303,0.15270
2017-08-16T08:00:00.000Z,0.15260,0.15522,0.15136,0.15299,1574531.73230856,0.15299
2017-08-16T12:00:00.000Z,0.15277,0.15819,0.15000,0.15799,3123189.14346537,0.15799
2017-08-16T16:00:00.000Z,0.15714,0.15840,0.15542,0.15827,1553130.43841705,0.15827
2017-08-16T20:00:00.000Z,0.15827,0.16117,0.15680,0.16045,1476841.49124425,0.16045
2017-08-17T00:00:00.000Z,0.16035,0.16251,0.15879,0.15960,994753.04823102,0.15960
2017-08-17T04:00:00.000Z,0.15959,0.16000,0.15800,0.15866,1097332.22846842,0.15866
2017-08-17T08:00:00.000Z,0.15898,0.16035,0.15869,0.15910,719409.58045632,0.15910
2017-08-17T12:00:00.000Z,0.15938,0.15999,0.15600,0.15710,1004662.63638216,0.15710
2017-08-17T16:00:00.000Z,0.15710,0.16000,0.15200,0.15700,1201044.25227049,0.15700
2017-08-17T20:00:00.000Z,0.15720,0.16000,0.15509,0.15820,504152.42235722,0.15820
2017-08-18T00:00:00.000Z,0.15820,0.15880,0.15000,0.15538,1341265.76567391,0.15538
2017-08-18T04:00:00.000Z,0.15527,0.15799,0.15500,0.15747,1011153.26293126,0.15747
2017-08-18T08:00:00.000Z,0.15729,0.16475,0.15511,0.15900,2011633.52912744,0.15900
2017-08-18T12:00:00.000Z,0.15896,0.16500,0.15266,0.15670,1164177.40430802,0.15670
2017-08-18T16:00:00.000Z,0.15670,0.17290,0.15570,0.16100,2956090.40320980,0.16100
2017-08-18T20:00:00.000Z,0.16104,0.16700,0.15000,0.15711,1601017.49278293,0.15711
2017-08-19T00:00:00.000Z,0.15718,0.16250,0.15718,0.15940,776552.97695218,0.15940
2017-08-19T04:00:00.000Z,0.15932,0.16044,0.15800,0.15800,371694.05466167,0.15800
2017-08-19T08:00:00.000Z,0.15800,0.16040,0.15600,0.15600,645932.25929854,0.15600
2017-08-19T12:00:00.000Z,0.15600,0.15999,0.14850,0.15300,2986774.07450310,0.15300
2017-08-19T16:00:00.000Z,0.15299,0.15752,0.14900,0.15500,1106765.02645582,0.15500
2017-08-19T20:00:00.000Z,0.15100,0.15864,0.15100,0.15627,589422.73030272,0.15627
2017-08-20T00:00:00.000Z,0.15278,0.15700,0.15240,0.15260,362565.90433485,0.15260
2017-08-20T04:00:00.000Z,0.15259,0.15427,0.15160,0.15284,808927.64748494,0.15284
2017-08-20T08:00:00.000Z,0.15315,0.15700,0.15314,0.15410,595583.64994770,0.15410
2017-08-20T12:00:00.000Z,0.15469,0.16000,0.15245,0.15742,1163289.51245857,0.15742
2017-08-20T16:00:00.000Z,0.15743,0.16049,0.15611,0.15829,1230964.20317683,0.15829
2017-08-20T20:00:00.000Z,0.15887,0.16251,0.15611,0.15941,791577.88821691,0.15941
2017-08-21T00:00:00.000Z,0.15941,0.15978,0.15800,0.15847,279721.35972310,0.15847
2017-08-21T04:00:00.000Z,0.15835,0.15953,0.15250,0.15848,2002055.63441531,0.15848
2017-08-21T08:00:00.000Z,0.15848,0.16089,0.15563,0.15700,1084065.98953641,0.15700
2017-08-21T12:00:00.000Z,0.15700,0.16750,0.15660,0.16084,1781254.28414849,0.16084
2017-08-21T16:00:00.000Z,0.16090,0.18200,0.15900,0.16999,4223858.46546462,0.16999
2017-08-21T20:00:00.000Z,0.17049,0.21000,0.16992,0.19674,9312404.46638834,0.19674
2017-08-22T00:00:00.000Z,0.19755,0.20799,0.18595,0.19524,4843521.89148478,0.19524
2017-08-22T04:00:00.000Z,0.19554,0.19914,0.17500,0.17560,3707055.50268482,0.17560
2017-08-22T08:00:00.000Z,0.17560,0.19500,0.17500,0.19400,2292085.12658784,0.19400
2017-08-22T12:00:00.000Z,0.19419,0.21299,0.19120,0.21070,5665866.07682620,0.21070
2017-08-22T16:00:00.000Z,0.21100,0.24700,0.20995,0.24700,10105731.93557347,0.24700
2017-08-22T20:00:00.000Z,0.24695,0.26458,0.23004,0.24124,6542790.00557301,0.24124
2017-08-23T00:00:00.000Z,0.24293,0.29800,0.23908,0.28699,9412652.73162029,0.28699
2017-08-23T04:00:00.000Z,0.29000,0.29900,0.27210,0.29600,8746537.60866062,0.29600
2017-08-23T08:00:00.000Z,0.29600,0.29600,0.27000,0.28131,3433599.13740420,0.28131
2017-08-23T12:00:00.000Z,0.28161,0.29550,0.27514,0.28910,3437164.25729082,0.28910
2017-08-23T16:00:00.000Z,0.28910,0.29800,0.23333,0.24220,10444567.76230729,0.24220
2017-08-23T20:00:00.000Z,0.24750,0.26700,0.22100,0.24661,10091713.26054920,0.24661
2017-08-24T00:00:00.000Z,0.24700,0.25900,0.23594,0.24190,4095885.58317348,0.24190
2017-08-24T04:00:00.000Z,0.23900,0.27500,0.23500,0.26871,4705741.90836284,0.26871
2017-08-24T08:00:00.000Z,0.26961,0.27250,0.25540,0.26812,2275669.11737698,0.26812
2017-08-24T12:00:00.000Z,0.26814,0.28944,0.26300,0.27399,6762564.23317477,0.27399
2017-08-24T16:00:00.000Z,0.27357,0.27689,0.22600,0.22925,12503794.28772641,0.22925
2017-08-24T20:00:00.000Z,0.22925,0.23590,0.21501,0.21848,4705690.22958938,0.21848
2017-08-25T00:00:00.000Z,0.21838,0.22150,0.20384,0.21200,6611137.21222988,0.21200
2017-08-25T04:00:00.000Z,0.21072,0.23499,0.21067,0.22800,3773001.08100962,0.22800
2017-08-25T08:00:00.000Z,0.22820,0.23021,0.21512,0.21597,2380286.50289402,0.21597
2017-08-25T12:00:00.000Z,0.21510,0.22367,0.21010,0.21600,2087656.52488379,0.21600
2017-08-25T16:00:00.000Z,0.21637,0.22202,0.21500,0.21554,2175177.63849281,0.21554
2017-08-25T20:00:00.000Z,0.21554,0.22198,0.21550,0.21816,654067.64344727,0.21816
2017-08-26T00:00:00.000Z,0.21804,0.23333,0.21740,0.21800,3249349.18424994,0.21800
2017-08-26T04:00:00.000Z,0.21766,0.22366,0.21510,0.21600,2083720.63006759,0.21600
2017-08-26T08:00:00.000Z,0.21559,0.22335,0.21488,0.21544,1308469.32072575,0.21544
2017-08-26T12:00:00.000Z,0.21544,0.21700,0.20660,0.20848,1730313.66322877,0.20848
2017-08-26T16:00:00.000Z,0.20850,0.21545,0.20660,0.21480,1250786.26702372,0.21480
2017-08-26T20:00:00.000Z,0.21480,0.21545,0.20817,0.21010,864450.35467972,0.21010
2017-08-27T00:00:00.000Z,0.21010,0.21199,0.20000,0.20332,2089585.66560381,0.20332
2017-08-27T04:00:00.000Z,0.20331,0.20843,0.19338,0.20737,3244627.25610110,0.20737
2017-08-27T08:00:00.000Z,0.20688,0.20847,0.19822,0.20004,932149.99595427,0.20004
2017-08-27T12:00:00.000Z,0.20008,0.20131,0.19300,0.20010,2466942.90221939,0.20010
2017-08-27T16:00:00.000Z,0.20010,0.20379,0.19940,0.20339,944153.15227060,0.20339
2017-08-27T20:00:00.000Z,0.20328,0.20497,0.20000,0.20184,1722668.90650100,0.20184
2017-08-28T00:00:00.000Z,0.20180,0.20180,0.19530,0.20056,1606279.51664842,0.20056
2017-08-28T04:00:00.000Z,0.20024,0.20149,0.19525,0.20004,1949633.30792519,0.20004
2017-08-28T08:00:00.000Z,0.20116,0.20189,0.19512,0.19690,1689729.50835434,0.19690
2017-08-28T12:00:00.000Z,0.19600,0.20083,0.19320,0.19981,4310028.36519460,0.19981
2017-08-28T16:00:00.000Z,0.20048,0.24000,0.20010,0.22155,11829389.76345420,0.22155
2017-08-28T20:00:00.000Z,0.22259,0.23800,0.22000,0.22492,7079505.63876710,0.22492
2017-08-29T00:00:00.000Z,0.22575,0.22594,0.21210,0.21500,2603164.15301975,0.21500
2017-08-29T04:00:00.000Z,0.21443,0.23000,0.21204,0.22018,2699533.34314371,0.22018
2017-08-29T08:00:00.000Z,0.22018,0.22465,0.21300,0.22120,1700672.70009575,0.22120
2017-08-29T12:00:00.000Z,0.22124,0.22800,0.21900,0.22047,2540703.86803242,0.22047
2017-08-29T16:00:00.000Z,0.22047,0.22900,0.22000,0.22456,1288216.87430470,0.22456
2017-08-29T20:00:00.000Z,0.22460,0.22550,0.21901,0.22170,1583994.51129098,0.22170
2017-08-30T00:00:00.000Z,0.22170,0.22549,0.22100,0.22390,1015429.95379664,0.22390
2017-08-30T04:00:00.000Z,0.22422,0.22499,0.22000,0.22174,1085468.11892774,0.22174
2017-08-30T08:00:00.000Z,0.22164,0.22398,0.22000,0.22219,987590.51067988,0.22219
2017-08-30T12:00:00.000Z,0.22220,0.23488,0.22200,0.22975,2344212.76802887,0.22975
2017-08-30T16:00:00.000Z,0.22975,0.23153,0.22724,0.22870,2767659.01714946,0.22870
2017-08-30T20:00:00.000Z,0.22999,0.23300,0.22800,0.23238,1515516.59831793,0.23238
2017-08-31T00:00:00.000Z,0.23269,0.23400,0.22930,0.23039,2088587.32964196,0.23039
2017-08-31T04:00:00.000Z,0.23018,0.23290,0.22800,0.23119,732628.65911337,0.23119
2017-08-31T08:00:00.000Z,0.23115,0.23400,0.23100,0.23400,1819431.94171347,0.23400
2017-08-31T12:00:00.000Z,0.23400,0.25089,0.23320,0.24950,7437376.63301434,0.24950
2017-08-31T16:00:00.000Z,0.25000,0.25133,0.24200,0.24791,4677066.74913450,0.24791
2017-08-31T20:00:00.000Z,0.24730,0.26700,0.24700,0.26000,6365701.14959421,0.26000
2017-09-01T00:00:00.000Z,0.25999,0.26500,0.25109,0.25850,3746453.77794999,0.25850
2017-09-01T04:00:00.000Z,0.25850,0.26000,0.24520,0.25394,4070298.73879313,0.25394
2017-09-01T08:00:00.000Z,0.25394,0.26000,0.25252,0.25698,2375117.87677406,0.25698
2017-09-01T12:00:00.000Z,0.25500,0.25999,0.25000,0.25500,2685899.76298130,0.25500
2017-09-01T16:00:00.000Z,0.25500,0.25849,0.25000,0.25494,3878324.55677129,0.25494
2017-09-01T20:00:00.000Z,0.25500,0.25800,0.25300,0.25383,2659155.49734841,0.25383
2017-09-02T00:00:00.000Z,0.25376,0.25450,0.24140,0.24200,3835290.11108406,0.24200
2017-09-02T04:00:00.000Z,0.24299,0.24899,0.22800,0.23892,4629984.49582263,0.23892
2017-09-02T08:00:00.000Z,0.23892,0.24265,0.23000,0.23650,2322777.84578485,0.23650
2017-09-02T12:00:00.000Z,0.23650,0.24224,0.22300,0.22655,2437524.99598107,0.22655
2017-09-02T16:00:00.000Z,0.22645,0.23600,0.22500,0.23069,2484254.13959900,0.23069
2017-09-02T20:00:00.000Z,0.23081,0.23270,0.22300,0.22818,3391733.34380064,0.22818
2017-09-03T00:00:00.000Z,0.22823,0.23400,0.22800,0.23326,2613476.82513499,0.23326
2017-09-03T04:00:00.000Z,0.23293,0.24000,0.23119,0.23479,1789394.81510895,0.23479
2017-09-03T08:00:00.000Z,0.23474,0.23885,0.22663,0.22936,1260145.34996792,0.22936
2017-09-03T12:00:00.000Z,0.22887,0.23147,0.22100,0.22605,1689028.91979854,0.22605
2017-09-03T16:00:00.000Z,0.22605,0.23168,0.22605,0.22970,1481726.35584892,0.22970
2017-09-03T20:00:00.000Z,0.23038,0.23446,0.22910,0.23388,925025.74735692,0.23388
2017-09-04T00:00:00.000Z,0.23388,0.23400,0.22810,0.22936,764106.37634091,0.22936
2017-09-04T04:00:00.000Z,0.22932,0.23133,0.22194,0.22194,341293.15903112,0.22194
2017-09-04T08:00:00.000Z,0.22205,0.22299,0.20650,0.20936,2483621.70170147,0.20936
2017-09-04T12:00:00.000Z,0.20670,0.20999,0.20000,0.20500,3471291.72132064,0.20500
2017-09-04T16:00:00.000Z,0.20500,0.22700,0.19700,0.21902,4115700.27751151,0.21902
2017-09-04T20:00:00.000Z,0.21710,0.23000,0.20824,0.21139,2339293.04004569,0.21139
2017-09-05T00:00:00.000Z,0.21596,0.21596,0.19900,0.20557,2270294.56123500,0.20557
2017-09-05T04:00:00.000Z,0.20558,0.21900,0.20017,0.21593,1362083.77831798,0.21593
2017-09-05T08:00:00.000Z,0.21591,0.21975,0.21220,0.21899,1035509.34985052,0.21899
2017-09-05T12:00:00.000Z,0.21900,0.22898,0.21220,0.21501,2017645.21875167,0.21501
2017-09-05T16:00:00.000Z,0.21557,0.22800,0.21400,0.22523,1313789.57137909,0.22523
2017-09-05T20:00:00.000Z,0.22523,0.22709,0.22000,0.22244,1345583.58050935,0.22244
2017-09-06T00:00:00.000Z,0.22244,0.23000,0.22243,0.23000,1895533.36290001,0.23000
2017-09-06T04:00:00.000Z,0.23000,0.23000,0.22200,0.22825,1374028.77574066,0.22825
2017-09-06T08:00:00.000Z,0.22825,0.24000,0.22796,0.23228,1753089.82956357,0.23228
2017-09-06T12:00:00.000Z,0.23228,0.23752,0.22900,0.23213,2101867.68677870,0.23213
2017-09-06T16:00:00.000Z,0.23209,0.24000,0.23106,0.23174,1806154.19973291,0.23174
2017-09-06T20:00:00.000Z,0.23184,0.23700,0.23000,0.23428,1422751.95929539,0.23428
2017-09-07T00:00:00.000Z,0.23432,0.23493,0.22100,0.22860,2691371.25699109,0.22860
2017-09-07T04:00:00.000Z,0.22772,0.23000,0.22500,0.22683,819265.48472629,0.22683
2017-09-07T08:00:00.000Z,0.22676,0.23296,0.22031,0.22741,1048942.90252952,0.22741
2017-09-07T12:00:00.000Z,0.22881,0.23300,0.22624,0.23200,1754778.29707985,0.23200
2017-09-07T16:00:00.000Z,0.23195,0.23503,0.22923,0.23084,1226085.75670812,0.23084
2017-09-07T20:00:00.000Z,0.22956,0.23223,0.22740,0.22981,879069.96370563,0.22981
2017-09-08T00:00:00.000Z,0.22983,0.23020,0.22699,0.22782,2126822.49254549,0.22782
2017-09-08T04:00:00.000Z,0.22824,0.23171,0.22750,0.23043,529973.64413152,0.23043
2017-09-08T08:00:00.000Z,0.23010,0.23160,0.22819,0.22940,400543.96305934,0.22940
2017-09-08T12:00:00.000Z,0.22940,0.23068,0.21000,0.21800,4409011.30534254,0.21800
2017-09-08T16:00:00.000Z,0.21800,0.22297,0.21000,0.21001,2173090.12964844,0.21001
2017-09-08T20:00:00.000Z,0.21000,0.21675,0.20700,0.21620,2611092.06050877,0.21620
2017-09-09T00:00:00.000Z,0.21620,0.21669,0.21072,0.21471,947871.01374579,0.21471
2017-09-09T04:00:00.000Z,0.21471,0.21690,0.21320,0.21684,658720.93729122,0.21684
2017-09-09T08:00:00.000Z,0.21615,0.21690,0.21401,0.21520,297349.54667844,0.21520
2017-09-09T12:00:00.000Z,0.21520,0.21638,0.21300,0.21452,644546.51072331,0.21452
2017-09-09T16:00:00.000Z,0.21451,0.21550,0.20702,0.21300,1260114.48283643,0.21300
2017-09-09T20:00:00.000Z,0.21227,0.21620,0.21176,0.21406,901556.51649093,0.21406
2017-09-10T00:00:00.000Z,0.21417,0.21798,0.21000,0.21001,689874.81590531,0.21001
2017-09-10T04:00:00.000Z,0.21059,0.21190,0.20499,0.20827,994162.82798439,0.20827
2017-09-10T08:00:00.000Z,0.20850,0.21167,0.20459,0.20700,793241.73002404,0.20700
2017-09-10T12:00:00.000Z,0.20752,0.21300,0.20671,0.21084,435878.63661685,0.21084
2017-09-10T16:00:00.000Z,0.21102,0.22796,0.21102,0.22549,2918372.32637848,0.22549
2017-09-10T20:00:00.000Z,0.22555,0.22555,0.21850,0.22033,1045080.37885345,0.22033
2017-09-11T00:00:00.000Z,0.21945,0.22100,0.21551,0.21951,903430.87285436,0.21951
2017-09-11T04:00:00.000Z,0.21951,0.21951,0.20752,0.21642,1169119.10921996,0.21642
2017-09-11T08:00:00.000Z,0.21642,0.21990,0.21447,0.21776,928429.01590410,0.21776
2017-09-11T12:00:00.000Z,0.21732,0.22989,0.21572,0.22031,980829.37897980,0.22031
2017-09-11T16:00:00.000Z,0.22085,0.22335,0.21603,0.21616,920726.46909525,0.21616
2017-09-11T20:00:00.000Z,0.21735,0.21970,0.21320,0.21616,1006064.04494390,0.21616
2017-09-12T00:00:00.000Z,0.21432,0.22000,0.21432,0.21930,783656.65810545,0.21930
2017-09-12T04:00:00.000Z,0.21840,0.22498,0.21758,0.22493,842163.59436125,0.22493
2017-09-12T08:00:00.000Z,0.22491,0.22499,0.22022,0.22277,548864.11424129,0.22277
2017-09-12T12:00:00.000Z,0.22270,0.22524,0.21703,0.21899,1283020.58359118,0.21899
2017-09-12T16:00:00.000Z,0.21968,0.22199,0.20580,0.21042,2947548.07716216,0.21042
2017-09-12T20:00:00.000Z,0.21042,0.21268,0.20830,0.21002,1183499.67502623,0.21002
2017-09-13T00:00:00.000Z,0.21010,0.21097,0.20000,0.20000,3174981.87116465,0.20000
2017-09-13T04:00:00.000Z,0.20000,0.20516,0.19610,0.20113,2513844.83634719,0.20113
2017-09-13T08:00:00.000Z,0.20112,0.20361,0.19262,0.19400,1913492.99552172,0.19400
2017-09-13T12:00:00.000Z,0.19370,0.19997,0.19100,0.19570,1852323.94720158,0.19570
2017-09-13T16:00:00.000Z,0.19570,0.20439,0.19413,0.19801,1782570.07875800,0.19801
2017-09-13T20:00:00.000Z,0.19754,0.20298,0.19622,0.20134,770255.92365641,0.20134
2017-09-14T00:00:00.000Z,0.20134,0.20294,0.19500,0.19541,3109759.27886287,0.19541
2017-09-14T04:00:00.000Z,0.19541,0.20093,0.19400,0.20005,783692.78130840,0.20005
2017-09-14T08:00:00.000Z,0.19976,0.20063,0.18310,0.18357,2309248.68712794,0.18357
2017-09-14T12:00:00.000Z,0.18354,0.18797,0.17250,0.17871,4765814.65376263,0.17871
2017-09-14T16:00:00.000Z,0.17964,0.19500,0.16250,0.17400,5929133.09163408,0.17400
2017-09-14T20:00:00.000Z,0.17396,0.18200,0.17000,0.17266,4155486.55511729,0.17266
2017-09-15T00:00:00.000Z,0.17179,0.18258,0.16912,0.17735,2731089.29229037,0.17735
